icaoCode,type,trafficType,runways,elevation_m,latitude_deg,longitude_deg,geometry
EFII,2,[0],"[{'designator': '17', 'trueHeading': 170, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 659, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 659, 'unit': 0}, 'lda': {'value': 659, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148edcb27f42509443481'}, {'designator': '35', 'trueHeading': 350, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 659, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 659, 'unit': 0}, 'lda': {'value': 659, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148edcb27f42509443482'}]",117,63.630833333333,27.124166666667,POINT (27.124166666667 63.630833333333)
EFIM,2,[0],"[{'designator': '01', 'trueHeading': 10, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ed1eacded7b7bb617e'}, {'designator': '19', 'trueHeading': 190, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ed1eacded7b7bb617f'}, {'designator': '09', 'trueHeading': 90, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [12], 'mainComposite': 12, 'condition': 0}, 'dimension': {'length': {'value': 799, 'unit': 0}, 'width': {'value': 14, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 799, 'unit': 0}, 'lda': {'value': 799, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ed1eacded7b7bb6180'}, {'designator': '27', 'trueHeading': 270, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [12], 'mainComposite': 12, 'condition': 0}, 'dimension': {'length': {'value': 799, 'unit': 0}, 'width': {'value': 14, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 799, 'unit': 0}, 'lda': {'value': 799, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ed1eacded7b7bb6181'}]",103,61.249722222222,28.903611111111,POINT (28.903611111111 61.249722222222)
EFIV,3,"[0, 1]","[{'designator': '04', 'trueHeading': 47, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '100/F/A/W/T'}, 'dimension': {'length': {'value': 2499, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2499, 'unit': 0}, 'lda': {'value': 2499, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148ed1eacded7b7bb6199'}, {'designator': '22', 'trueHeading': 227, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '100/F/A/W/T'}, 'dimension': {'length': {'value': 2499, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2499, 'unit': 0}, 'lda': {'value': 2499, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148ed1eacded7b7bb619a'}]",147,68.607222222222,27.405277777778,POINT (27.405277777778 68.60722222222201)
EFJO,3,"[0, 1]","[{'designator': '10', 'trueHeading': 110, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '50/F/B/W/U'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 52, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148edcb27f42509443499'}, {'designator': '28', 'trueHeading': 290, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '50/F/B/W/U'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 52, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148edcb27f4250944349a'}]",121,62.660833333333,29.62,POINT (29.62 62.660833333333)
EFJY,3,"[0, 1]","[{'designator': '12', 'trueHeading': 134, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '100/F/A/W/T'}, 'dimension': {'length': {'value': 2601, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2601, 'unit': 0}, 'lda': {'value': 2601, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148edcb27f425094434b1'}, {'designator': '30', 'trueHeading': 314, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '100/F/A/W/T'}, 'dimension': {'length': {'value': 2601, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2601, 'unit': 0}, 'lda': {'value': 2601, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148edcb27f425094434b2'}]",140,62.399444444444,25.678333333333,POINT (25.678333333333 62.399444444444)
EFJM,2,[0],"[{'designator': '15', 'trueHeading': 150, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 830, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 830, 'unit': 0}, 'lda': {'value': 830, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ed1eacded7b7bb61c6'}, {'designator': '33', 'trueHeading': 330, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 830, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 830, 'unit': 0}, 'lda': {'value': 830, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ed1eacded7b7bb61c7'}, {'designator': '09', 'trueHeading': 90, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 831, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 831, 'unit': 0}, 'lda': {'value': 831, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ed1eacded7b7bb61c8'}, {'designator': '27', 'trueHeading': 270, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 831, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 831, 'unit': 0}, 'lda': {'value': 831, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ed1eacded7b7bb61c9'}]",154,61.781388888889,22.710277777778,POINT (22.710277777778 61.781388888889)
EFKI,3,"[0, 1]","[{'designator': '07', 'trueHeading': 78, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '65/F/B/W/T'}, 'dimension': {'length': {'value': 2499, 'unit': 0}, 'width': {'value': 48, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2499, 'unit': 0}, 'lda': {'value': 2499, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148ed1eacded7b7bb61dd'}, {'designator': '25', 'trueHeading': 258, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '65/F/B/W/T'}, 'dimension': {'length': {'value': 2499, 'unit': 0}, 'width': {'value': 48, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2499, 'unit': 0}, 'lda': {'value': 2499, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148ed1eacded7b7bb61de'}]",147,64.285277777778,27.691388888889,POINT (27.691388888889 64.28527777777801)
EFKO,2,[0],"[{'designator': '05', 'trueHeading': 50, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f425094434cd'}, {'designator': '23', 'trueHeading': 230, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f425094434ce'}]",13,64.228333333333,23.826111111111,POINT (23.826111111111 64.228333333333)
EFKN,2,[0],"[{'designator': '11', 'trueHeading': 110, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 699, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 699, 'unit': 0}, 'lda': {'value': 699, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f425094434de'}, {'designator': '29', 'trueHeading': 290, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 699, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 699, 'unit': 0}, 'lda': {'value': 699, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f425094434df'}]",103,63.920277777778,24.088055555556,POINT (24.088055555556 63.920277777778)
EFKA,2,[0],"[{'designator': '17', 'trueHeading': 177, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2699, 'unit': 0}, 'width': {'value': 59, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2699, 'unit': 0}, 'lda': {'value': 2699, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f425094434fe'}, {'designator': '35', 'trueHeading': 357, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2699, 'unit': 0}, 'width': {'value': 59, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2699, 'unit': 0}, 'lda': {'value': 2699, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f425094434ff'}]",46,63.127,23.051,POINT (23.051 63.127)
EFKJ,2,[0],"[{'designator': '07', 'trueHeading': 70, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1160, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1160, 'unit': 0}, 'lda': {'value': 1160, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ee1eacded7b7bb6208'}, {'designator': '25', 'trueHeading': 250, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1160, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1160, 'unit': 0}, 'lda': {'value': 1160, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ee1eacded7b7bb6209'}]",124,62.463055555556,22.390277777778,POINT (22.390277777778 62.463055555556)
EFKE,3,"[0, 1]","[{'designator': '18', 'trueHeading': 7, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '106/F/A/W/T'}, 'dimension': {'length': {'value': 2503, 'unit': 0}, 'width': {'value': 48, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2503, 'unit': 0}, 'lda': {'value': 2503, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148eecb27f42509443513'}, {'designator': '36', 'trueHeading': 187, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '106/F/A/W/T'}, 'dimension': {'length': {'value': 2503, 'unit': 0}, 'width': {'value': 48, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2503, 'unit': 0}, 'lda': {'value': 2503, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148eecb27f42509443514'}]",19,65.781944444444,24.5825,POINT (24.5825 65.78194444444399)
EFKM,2,[0],"[{'designator': '17', 'trueHeading': 170, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1399, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1399, 'unit': 0}, 'lda': {'value': 1399, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ee1eacded7b7bb6230'}, {'designator': '35', 'trueHeading': 350, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1399, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1399, 'unit': 0}, 'lda': {'value': 1399, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ee1eacded7b7bb6231'}]",211,66.713,27.157,POINT (27.157 66.71299999999999)
EFIK,2,[0],"[{'designator': '10', 'trueHeading': 100, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 600, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 600, 'unit': 0}, 'lda': {'value': 600, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f4250944352b'}, {'designator': '28', 'trueHeading': 280, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 600, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 600, 'unit': 0}, 'lda': {'value': 600, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f4250944352c'}, {'designator': '18', 'trueHeading': 180, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 930, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 930, 'unit': 0}, 'lda': {'value': 930, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f4250944352d'}, {'designator': '36', 'trueHeading': 360, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 930, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 930, 'unit': 0}, 'lda': {'value': 930, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148eecb27f4250944352e'}]",116,60.462,23.652,POINT (23.652 60.462)
EFKT,3,"[0, 1]","[{'designator': '16', 'trueHeading': 166, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '80/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148efcb27f4250944354a'}, {'designator': '34', 'trueHeading': 346, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '80/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148efcb27f4250944354b'}]",196,67.701,24.847,POINT (24.847 67.70099999999999)
EFIT,2,[0],"[{'designator': '01', 'trueHeading': 18, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1500, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1500, 'unit': 0}, 'lda': {'value': 1500, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ef1eacded7b7bb6269'}, {'designator': '19', 'trueHeading': 198, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1500, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1500, 'unit': 0}, 'lda': {'value': 1500, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ef1eacded7b7bb626a'}]",111,62.166,30.074,POINT (30.074 62.166)
EFRV,2,[0],"[{'designator': '15', 'trueHeading': 150, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 840, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 840, 'unit': 0}, 'lda': {'value': 840, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148efcb27f4250944355c'}, {'designator': '33', 'trueHeading': 330, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 840, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 840, 'unit': 0}, 'lda': {'value': 840, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148efcb27f4250944355d'}]",157,63.704444444444,26.616944444444,POINT (26.616944444444 63.704444444444)
EFKV,2,[0],"[{'designator': '12', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ef1eacded7b7bb6282'}, {'designator': '30', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ef1eacded7b7bb6283'}]",153,63.125277777778,25.126388888889,POINT (25.126388888889 63.125277777778)
EFKK,3,"[0, 1]","[{'designator': '01', 'trueHeading': 11, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '70/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148ef1eacded7b7bb629d'}, {'designator': '19', 'trueHeading': 191, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '70/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148ef1eacded7b7bb629e'}, {'designator': '11', 'trueHeading': 113, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '4/F/A/X/T'}, 'dimension': {'length': {'value': 700, 'unit': 0}, 'width': {'value': 20, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 700, 'unit': 0}, 'lda': {'value': 700, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ef1eacded7b7bb629f'}, {'designator': '29', 'trueHeading': 293, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '4/F/A/X/T'}, 'dimension': {'length': {'value': 700, 'unit': 0}, 'width': {'value': 20, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 700, 'unit': 0}, 'lda': {'value': 700, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148ef1eacded7b7bb62a0'}]",26,63.718888888889,23.142777777778,POINT (23.142777777778 63.718888888889)
EFKU,3,"[0, 1]","[{'designator': '15', 'trueHeading': 157, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '80/F/A/W/T'}, 'dimension': {'length': {'value': 2800, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2800, 'unit': 0}, 'lda': {'value': 2800, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148ef1eacded7b7bb62ce'}, {'designator': '33', 'trueHeading': 337, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '80/F/A/W/T'}, 'dimension': {'length': {'value': 2800, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2800, 'unit': 0}, 'lda': {'value': 2800, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148ef1eacded7b7bb62cf'}]",98,63.006388888889,27.798333333333,POINT (27.798333333333 63.006388888889)
