icaoCode,type,trafficType,runways,elevation_m,latitude_deg,longitude_deg,geometry
ESSK,2,[0],"[{'designator': '18', 'trueHeading': 180, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151575e9ded5710451d5a'}, {'designator': '36', 'trueHeading': 360, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151575e9ded5710451d5b'}]",68,60.5933,16.9514,POINT (16.9514 60.5933)
ESGG,3,"[0, 1]","[{'designator': '03', 'trueHeading': 22, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '81/F/B/X/T'}, 'dimension': {'length': {'value': 3299, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 3299, 'unit': 0}, 'lda': {'value': 3299, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626151575e9ded5710451d73'}, {'designator': '21', 'trueHeading': 202, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '81/F/B/X/T'}, 'dimension': {'length': {'value': 3299, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 3299, 'unit': 0}, 'lda': {'value': 3299, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626151575e9ded5710451d74'}]",154,57.6625,12.279722222222,POINT (12.279722222222 57.6625)
ESGP,2,[0],"[{'designator': '01', 'trueHeading': 2, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '30/F/C/X/T'}, 'dimension': {'length': {'value': 1085, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1085, 'unit': 0}, 'lda': {'value': 1085, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151574b027aab592b40b5'}, {'designator': '19', 'trueHeading': 182, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '30/F/C/X/T'}, 'dimension': {'length': {'value': 1085, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1085, 'unit': 0}, 'lda': {'value': 1085, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626151574b027aab592b40b6'}, {'designator': '04', 'trueHeading': 42, 'alignedTrueNorth': False, 'operations': 2, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 870, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 870, 'unit': 0}, 'lda': {'value': 870, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151574b027aab592b40b7'}, {'designator': '22', 'trueHeading': 222, 'alignedTrueNorth': False, 'operations': 2, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 870, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 870, 'unit': 0}, 'lda': {'value': 870, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151574b027aab592b40b8'}]",18,57.7747,11.8704,POINT (11.8704 57.7747)
ESMV,2,[0],"[{'designator': '04', 'trueHeading': 40, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2050, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2050, 'unit': 0}, 'lda': {'value': 2050, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615158cb27f42509465dc3'}, {'designator': '22', 'trueHeading': 220, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2050, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2050, 'unit': 0}, 'lda': {'value': 2050, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615158cb27f42509465dc4'}]",169,57.2922,14.1372,POINT (14.1372 57.2922)
ESNA,2,[0],"[{'designator': '14', 'trueHeading': 140, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151585e9ded5710451db9'}, {'designator': '32', 'trueHeading': 320, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151585e9ded5710451dba'}]",341,63.7383,15.4583,POINT (15.4583 63.7383)
ESNC,2,[0],"[{'designator': '06', 'trueHeading': 60, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1200, 'unit': 0}, 'width': {'value': 35, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1200, 'unit': 0}, 'lda': {'value': 1200, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151585e9ded5710451ddc'}, {'designator': '24', 'trueHeading': 240, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1200, 'unit': 0}, 'width': {'value': 35, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1200, 'unit': 0}, 'lda': {'value': 1200, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151585e9ded5710451ddd'}]",445,62.410277777778,13.744166666667,POINT (13.744166666667 62.410277777778)
ESNH,2,[0],"[{'designator': '12', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1320, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1320, 'unit': 0}, 'lda': {'value': 1320, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151594b027aab592b40f8'}, {'designator': '30', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1320, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1320, 'unit': 0}, 'lda': {'value': 1320, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151594b027aab592b40f9'}]",29,61.7681,17.0807,POINT (17.0807 61.7681)
ESPJ,2,[0],"[{'designator': '12', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 35, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151595e9ded5710451deb'}, {'designator': '30', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 35, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151595e9ded5710451dec'}]",1,65.8383,21.4688,POINT (21.4688 65.8383)
ESNJ,2,[0],"[{'designator': '14', 'trueHeading': 140, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 24, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a4b027aab592b4138'}, {'designator': '32', 'trueHeading': 320, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 24, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a4b027aab592b4139'}]",276,66.4962,20.1472,POINT (20.1472 66.4962)
ESUK,2,[0],"[{'designator': '05', 'trueHeading': 50, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 919, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 919, 'unit': 0}, 'lda': {'value': 919, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a4b027aab592b414c'}, {'designator': '23', 'trueHeading': 230, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 919, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 919, 'unit': 0}, 'lda': {'value': 919, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a4b027aab592b414d'}, {'designator': '11', 'trueHeading': 110, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 918, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 918, 'unit': 0}, 'lda': {'value': 918, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a4b027aab592b414e'}, {'designator': '29', 'trueHeading': 290, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 918, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 918, 'unit': 0}, 'lda': {'value': 918, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a4b027aab592b414f'}, {'designator': '17', 'trueHeading': 170, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1203, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1203, 'unit': 0}, 'lda': {'value': 1203, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a4b027aab592b4150'}, {'designator': '35', 'trueHeading': 350, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1203, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1203, 'unit': 0}, 'lda': {'value': 1203, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a4b027aab592b4151'}]",472,67.7648,20.2572,POINT (20.2572 67.76479999999999)
ESKK,2,[0],"[{'designator': '03', 'trueHeading': 30, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1499, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1499, 'unit': 0}, 'lda': {'value': 1499, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a5e9ded5710451e97'}, {'designator': '21', 'trueHeading': 210, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1499, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1499, 'unit': 0}, 'lda': {'value': 1499, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515a5e9ded5710451e98'}]",122,59.3459,14.4959,POINT (14.4959 59.3459)
ESNI,2,[0],"[{'designator': '16', 'trueHeading': 160, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1900, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1900, 'unit': 0}, 'lda': {'value': 1900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515c5e9ded5710451f01'}, {'designator': '34', 'trueHeading': 340, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1900, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1900, 'unit': 0}, 'lda': {'value': 1900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515c5e9ded5710451f02'}]",5,63.6325,17.936,POINT (17.936 63.6325)
ESML,2,[0],"[{'designator': '12L', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [2], 'mainComposite': 2, 'condition': 0}, 'dimension': {'length': {'value': 1050, 'unit': 0}, 'width': {'value': 89, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1050, 'unit': 0}, 'lda': {'value': 1050, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515c4b027aab592b4200'}, {'designator': '30R', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [2], 'mainComposite': 2, 'condition': 0}, 'dimension': {'length': {'value': 1050, 'unit': 0}, 'width': {'value': 89, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1050, 'unit': 0}, 'lda': {'value': 1050, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515c4b027aab592b4201'}, {'designator': '12R', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1179, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1179, 'unit': 0}, 'lda': {'value': 1179, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515c4b027aab592b4202'}, {'designator': '30L', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1179, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1179, 'unit': 0}, 'lda': {'value': 1179, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515c4b027aab592b4203'}]",59,55.946,12.87,POINT (12.87 55.946)
ESSH,2,[0],"[{'designator': '03', 'trueHeading': 33, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 25, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515d5e9ded5710451f1b'}, {'designator': '21', 'trueHeading': 213, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 25, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515d5e9ded5710451f1c'}]",118,58.978611111111,14.666388888889,POINT (14.666388888889 58.978611111111)
ESGL,2,[0],"[{'designator': '06', 'trueHeading': 59, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1990, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1990, 'unit': 0}, 'lda': {'value': 1990, 'unit': 0}}, 'pilotCtrlLighting': True, '_id': '6261515dcb27f42509465eb0'}, {'designator': '24', 'trueHeading': 239, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1990, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1990, 'unit': 0}, 'lda': {'value': 1990, 'unit': 0}}, 'pilotCtrlLighting': True, '_id': '6261515dcb27f42509465eb1'}]",61,58.4655,13.1744,POINT (13.1744 58.4655)
ESPA,0,"[0, 1]","[{'designator': '14', 'trueHeading': 127, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '60/F/B/X/T'}, 'dimension': {'length': {'value': 3350, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 3350, 'unit': 0}, 'lda': {'value': 3350, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '6261515d5e9ded5710451f4d'}, {'designator': '32', 'trueHeading': 307, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '60/F/B/X/T'}, 'dimension': {'length': {'value': 3350, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 3350, 'unit': 0}, 'lda': {'value': 3350, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515d5e9ded5710451f4e'}]",20,65.543333333333,22.123611111111,POINT (22.123611111111 65.543333333333)
ESSG,2,[0],"[{'designator': '01', 'trueHeading': 10, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 819, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 819, 'unit': 0}, 'lda': {'value': 819, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515d4b027aab592b4273'}, {'designator': '19', 'trueHeading': 190, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 819, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 819, 'unit': 0}, 'lda': {'value': 819, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515d4b027aab592b4274'}]",272,60.0883,15.0964,POINT (15.0964 60.0883)
ESVM,2,[0],"[{'designator': '16', 'trueHeading': 160, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515ecb27f42509465ef5'}, {'designator': '34', 'trueHeading': 340, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515ecb27f42509465ef6'}]",298,60.6588,13.7266,POINT (13.7266 60.6588)
ESMS,3,"[0, 1]","[{'designator': '11', 'trueHeading': 101, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '15/F/B/X/T'}, 'dimension': {'length': {'value': 799, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 799, 'unit': 0}, 'lda': {'value': 799, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515e5e9ded5710451f73'}, {'designator': '29', 'trueHeading': 281, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '15/F/B/X/T'}, 'dimension': {'length': {'value': 799, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 799, 'unit': 0}, 'lda': {'value': 799, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515e5e9ded5710451f74'}, {'designator': '17', 'trueHeading': 169, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '80/F/B/X/T'}, 'dimension': {'length': {'value': 2800, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2800, 'unit': 0}, 'lda': {'value': 2800, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '6261515e5e9ded5710451f75'}, {'designator': '35', 'trueHeading': 349, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '80/F/B/X/T'}, 'dimension': {'length': {'value': 2800, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2800, 'unit': 0}, 'lda': {'value': 2800, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '6261515e5e9ded5710451f76'}]",72,55.536111111111,13.376388888889,POINT (13.376388888889 55.536111111111)
ESSN,2,[0],"[{'designator': '07', 'trueHeading': 70, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 635, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 635, 'unit': 0}, 'lda': {'value': 635, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515f4b027aab592b42e5'}, {'designator': '25', 'trueHeading': 250, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 635, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 635, 'unit': 0}, 'lda': {'value': 635, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515f4b027aab592b42e6'}]",12,59.7328,18.6964,POINT (18.6964 59.7328)
